repayment_id,loan_id,due_date,payment_date,amount_paid,repayment_status
500,9327,2025-07-05,2026-04-02,42536.37,Late
501,8076,2026-03-29,2025-08-12,34038.63,Late
502,13112,2025-07-10,2025-11-07,42390.31,Late
503,14751,2025-10-08,2025-07-12,37279.34,On-Time
504,481,2025-09-14,2026-04-16,21215.47,Missed
505,4076,2026-03-23,2025-06-04,16877.16,On-Time
506,3123,2025-06-18,2025-05-15,25081.69,Late
507,8169,2025-11-27,2025-05-22,49359.07,Missed
508,6898,2025-10-31,2026-01-16,39100.77,Late
509,2317,2025-07-27,2026-04-16,7132.44,Missed
510,10800,2026-01-23,2025-09-19,20764.17,Missed
511,13063,2025-12-28,2026-01-26,43941.47,Late
512,11160,2026-02-16,2025-11-11,17015.18,On-Time
513,10727,2026-04-09,2025-10-05,33010.9,Late
514,8839,2025-11-15,2025-09-05,18885.51,Missed
515,1741,2025-11-17,2025-09-19,18347.09,On-Time
516,849,2025-11-26,2025-05-12,8691.36,On-Time
517,6127,2025-10-26,2025-05-28,40674.15,On-Time
518,13399,2025-06-10,2025-09-08,31754.7,Late
519,1124,2025-07-27,2026-01-28,45308.64,Late
520,12823,2025-08-26,2025-06-22,17953.52,On-Time
521,5220,2026-02-06,2026-02-24,47346.84,Missed
522,6561,2026-05-09,2025-06-10,29308.32,On-Time
523,4792,2025-12-30,2025-12-21,27867.78,On-Time
524,3742,2026-03-17,2026-01-29,33777.58,Missed
525,1572,2025-11-01,2025-12-29,6249.85,Late
526,13018,2026-01-05,2026-03-01,34804.73,Missed
527,8278,2025-12-09,2025-08-22,45551.2,Late
528,509,2026-03-02,2026-01-13,1971.23,Missed
529,12700,2026-02-19,2025-09-19,19422.09,Late
530,2809,2025-12-27,2026-02-15,13061.39,Late
531,13056,2025-11-03,2025-08-06,47970.23,Missed
532,14020,2025-07-09,2026-03-06,15256.39,Late
533,961,2026-01-28,2026-04-13,29211.98,On-Time
534,1138,2025-11-29,2025-09-26,42737.33,On-Time
535,6295,2025-10-21,2025-09-29,9113.44,Missed
536,10014,2025-12-07,2025-09-10,21878.87,On-Time
537,2672,2025-05-23,2026-01-31,8369.07,Late
538,4283,2026-02-12,2025-09-02,49817.67,On-Time
539,945,2025-09-26,2026-04-28,22180.6,Missed
540,5817,2026-02-06,2025-06-08,42853.67,Missed
541,5145,2026-03-24,2025-07-21,25258.66,Missed
542,5642,2026-01-26,2025-07-06,18432.93,On-Time
543,8710,2026-01-21,2026-03-06,36261.26,Late
544,9279,2025-07-10,2025-11-22,46671.37,Missed
545,5586,2025-12-13,2026-03-06,13864.25,On-Time
546,8294,2025-05-20,2025-12-14,27229.36,Missed
547,5006,2025-05-16,2026-01-18,5231.98,Late
548,6589,2025-06-08,2025-07-09,26027.58,Late
549,11909,2025-11-09,2025-06-27,17696.05,Missed
550,2195,2025-11-25,2025-05-26,48470.12,Missed
551,12918,2025-10-07,2026-02-14,27333.08,Late
552,9860,2025-10-11,2026-03-16,46126.24,Late
553,11592,2025-05-18,2025-12-07,16523.59,Missed
554,7448,2026-04-15,2025-08-06,3569.82,Missed
555,7282,2025-09-22,2026-03-12,21595.51,On-Time
556,14971,2026-01-01,2026-01-10,26832.66,On-Time
557,14715,2025-07-15,2026-01-08,39669.69,Missed
558,14352,2026-04-08,2025-08-29,18751.65,On-Time
559,12788,2025-09-13,2025-05-30,31742.68,Late
560,8407,2025-08-06,2025-08-31,18406.56,Missed
561,7432,2025-06-22,2025-08-14,33386.91,Late
562,9414,2025-10-04,2026-04-18,31523.53,On-Time
563,7086,2025-09-11,2026-04-02,12256.48,Late
564,2003,2025-05-24,2025-05-18,35788.31,Missed
565,14135,2026-02-11,2026-03-21,10759.11,Late
566,12940,2026-02-10,2026-04-25,2187.68,Late
567,2137,2025-12-31,2026-01-01,10653.98,Missed
568,13960,2025-12-26,2025-12-24,29573.05,Missed
569,4301,2026-05-07,2026-02-13,47840.48,Missed
570,14347,2025-08-23,2025-08-17,23679.33,Missed
571,9264,2025-09-08,2025-09-20,39939.83,On-Time
572,4833,2026-04-28,2025-09-15,48134.34,Missed
573,7427,2026-03-03,2025-10-09,47439.37,On-Time
574,10607,2025-11-08,2025-09-14,9624.72,On-Time
575,7133,2026-01-29,2025-10-16,25489.11,On-Time
576,8175,2025-12-13,2025-06-11,13758.13,Missed
577,187,2026-01-04,2025-12-22,47741.53,On-Time
578,8710,2025-08-10,2025-10-08,48109.28,Late
579,5024,2025-06-01,2026-01-05,6969.58,On-Time
580,8561,2026-01-25,2026-01-11,4061.15,Late
581,12436,2025-12-15,2026-04-09,15231.92,Missed
582,8807,2025-09-19,2025-08-10,49495.6,On-Time
583,14405,2026-03-13,2025-06-02,20782.93,Missed
584,1759,2025-09-25,2025-05-17,43885.39,On-Time
585,1975,2025-12-20,2025-05-18,42880.49,Late
586,11396,2025-09-11,2025-12-29,1602.4,Late
587,10601,2025-06-07,2025-09-30,1335.95,Missed
588,792,2025-12-30,2025-06-16,45211.75,On-Time
589,1170,2025-07-12,2026-02-08,40405.43,On-Time
590,3106,2026-01-13,2025-05-12,34840.93,Missed
591,646,2025-07-19,2025-12-20,44843.61,Late
592,3938,2025-11-21,2025-10-09,5808.33,Missed
593,879,2026-04-19,2026-01-30,46131.82,Late
594,2122,2025-06-21,2025-08-17,37298.94,Missed
595,3711,2025-08-01,2026-04-20,8219.31,On-Time
596,9130,2026-04-21,2026-03-22,43744.35,Missed
597,2885,2025-11-20,2025-07-04,33323.28,Missed
598,7757,2026-02-10,2026-03-30,42825.55,Missed
599,5845,2025-10-18,2025-05-15,21093.12,On-Time
600,6038,2026-04-24,2026-03-22,34954.96,Late
601,4925,2026-03-04,2025-08-02,32422.32,Late
602,10831,2025-10-30,2026-02-02,38315.07,Late
603,8247,2025-10-14,2026-02-04,27932.03,Missed
604,11639,2026-03-19,2026-03-10,12774.42,Late
605,13668,2026-04-08,2026-02-04,23147.26,Missed
606,12221,2026-02-21,2025-06-12,44798.44,Late
607,2646,2026-02-08,2025-07-08,7912.27,Late
608,13881,2026-02-27,2025-06-20,31487.31,Late
609,3393,2026-02-03,2025-09-26,49756.08,Missed
610,10890,2025-11-12,2025-11-07,32923.86,Missed
611,8282,2025-12-17,2025-12-02,40510.78,Late
612,6287,2025-12-29,2026-04-06,19355.76,Late
613,7817,2026-01-24,2026-03-08,28139.68,On-Time
614,6995,2025-06-19,2025-05-18,16424.22,Missed
615,9358,2025-12-03,2026-02-12,45072.52,Missed
616,12122,2025-05-10,2025-08-31,20140.04,Missed
617,9056,2025-09-15,2025-08-21,16849.99,Missed
618,5705,2025-11-21,2025-05-21,44783.25,Late
619,10497,2025-09-03,2025-11-04,17932.91,Missed
620,7228,2026-02-12,2025-06-14,26055.94,Late
621,3178,2026-01-19,2025-12-13,18871.5,On-Time
622,14212,2025-10-22,2026-01-28,27417.45,On-Time
623,9805,2025-11-15,2026-02-04,8077.74,On-Time
624,10228,2026-04-28,2025-12-29,35341.51,Missed
625,3740,2025-11-16,2025-12-12,1155.73,Late
626,2256,2026-01-22,2026-04-25,31649.76,Missed
627,8459,2025-06-19,2026-01-06,22567.24,On-Time
628,3728,2025-10-06,2025-12-04,20188.89,On-Time
629,4071,2026-02-07,2025-10-14,7992.47,Late
630,461,2025-10-06,2026-03-23,36993.74,On-Time
631,13939,2025-06-06,2025-10-14,2956.95,On-Time
632,12214,2025-10-03,2026-05-05,16754.69,Missed
633,3997,2025-06-24,2025-07-04,11239.69,On-Time
634,10893,2026-03-05,2025-08-25,45680.72,On-Time
635,4511,2026-03-10,2026-05-02,28684.56,Late
636,14376,2026-03-13,2026-04-19,16880.57,Late
637,7715,2026-02-12,2025-12-12,14212.17,On-Time
638,7199,2025-08-27,2026-01-15,5075.37,On-Time
639,722,2026-04-03,2025-07-28,11253.94,Late
640,1241,2025-10-03,2025-06-04,15597.4,On-Time
641,14016,2026-01-16,2026-05-03,21214.17,Late
642,10475,2025-12-14,2026-01-11,45458.95,Late
643,9698,2026-02-09,2025-06-15,30151.5,Late
644,5974,2025-07-02,2026-01-21,8004.91,On-Time
645,12727,2025-08-13,2026-01-06,1718.66,Late
646,2710,2026-02-23,2026-05-08,15157.63,Late
647,2830,2025-10-26,2025-11-29,21812.38,Late
648,10775,2025-08-05,2025-08-12,33635.82,Late
649,3433,2026-04-08,2025-08-01,28228.95,On-Time
650,3310,2025-10-30,2026-01-10,35890.17,Missed
651,8028,2025-05-19,2025-08-21,4210.52,On-Time
652,5429,2025-08-19,2025-11-07,40748.53,On-Time
653,9432,2025-09-03,2025-12-01,30507.05,Missed
654,11476,2025-12-11,2025-08-04,40386.9,On-Time
655,13386,2025-06-04,2025-08-01,4952.48,On-Time
656,2385,2026-04-19,2026-03-26,31151.64,Missed
657,417,2025-10-07,2026-04-09,20366.6,Missed
658,1683,2025-08-10,2025-10-12,45105.93,On-Time
659,6695,2026-02-07,2025-06-20,24627.75,Late
660,13688,2025-08-17,2026-03-06,26385.44,Missed
661,11885,2026-05-02,2026-01-17,13618.99,Missed
662,2737,2026-03-05,2026-01-22,11080.76,Missed
663,7297,2025-09-01,2026-01-23,23160.0,On-Time
664,7369,2025-12-04,2025-12-30,48300.3,Late
665,3728,2025-08-12,2025-09-18,47553.8,Late
666,6001,2026-03-04,2025-06-09,28967.86,On-Time
667,1549,2026-03-13,2025-07-11,43343.44,Missed
668,12093,2026-03-24,2025-06-29,39403.36,Late
669,12619,2025-06-21,2026-01-08,35651.28,On-Time
670,10019,2026-01-22,2025-12-14,49836.71,Late
671,7624,2026-01-12,2026-02-12,34556.28,Late
672,11098,2026-04-06,2026-04-14,6023.79,On-Time
673,3432,2026-03-12,2025-07-14,29678.9,On-Time
674,1765,2026-04-10,2025-10-23,26594.94,On-Time
675,13958,2025-11-08,2025-05-29,25481.74,Late
676,2045,2025-09-14,2025-06-13,38808.56,Missed
677,9615,2026-05-03,2026-03-22,39238.71,On-Time
678,11314,2026-02-26,2026-04-12,17137.72,On-Time
679,9799,2026-02-20,2025-07-09,6061.79,On-Time
680,3562,2026-04-09,2026-04-02,46654.58,Missed
681,4024,2025-11-30,2025-08-14,30930.38,Missed
682,5497,2025-08-15,2025-06-14,30330.74,On-Time
683,415,2026-04-11,2025-09-05,10101.56,Late
684,7243,2025-08-03,2025-07-09,4297.36,On-Time
685,902,2026-03-07,2025-10-07,7338.69,On-Time
686,560,2026-02-26,2025-06-30,33804.66,On-Time
687,11792,2025-07-13,2025-10-08,16215.93,On-Time
688,3136,2025-06-21,2025-08-05,40604.16,Late
689,14837,2025-05-24,2025-12-01,23032.54,Late
690,8735,2026-01-11,2025-06-09,34874.66,On-Time
691,14802,2026-02-13,2025-08-15,37241.37,Late
692,10456,2026-02-26,2025-11-12,27061.78,Missed
693,10825,2025-07-25,2025-10-30,16446.65,Late
694,4871,2025-09-23,2025-12-16,36031.78,Missed
695,3902,2026-01-28,2026-05-03,39463.88,On-Time
696,19,2025-06-16,2025-07-18,48001.67,Late
697,6237,2026-05-06,2025-12-04,16423.19,Missed
698,2942,2025-06-08,2025-05-31,2873.87,Missed
699,7778,2026-03-02,2025-08-12,48502.94,Missed
700,8605,2026-02-01,2025-07-03,24029.46,On-Time
701,10062,2025-07-19,2025-10-31,47066.96,Late
702,10996,2026-04-28,2026-04-22,43863.05,Missed
703,9094,2025-09-23,2026-01-30,46931.56,Missed
704,7700,2025-05-09,2026-02-25,37787.03,Missed
705,58,2025-08-07,2025-05-15,32007.81,Missed
706,11529,2025-11-28,2025-07-26,14785.4,Missed
707,13014,2025-08-22,2026-01-27,5009.66,Late
708,6377,2025-09-24,2025-12-23,48765.99,Late
709,10921,2025-10-06,2026-04-20,34874.2,Late
710,2948,2025-12-08,2026-01-16,2641.34,On-Time
711,370,2025-08-17,2025-11-24,42510.68,Late
712,10760,2025-09-01,2025-05-09,3309.87,Late
713,1848,2026-02-28,2025-06-20,5885.8,On-Time
714,9464,2025-10-02,2025-12-18,28099.69,Late
715,11631,2026-04-13,2025-12-28,20224.56,Late
716,5080,2025-08-09,2026-03-23,1072.12,Missed
717,3420,2026-02-25,2026-04-27,21953.31,Missed
718,7817,2025-09-07,2025-10-17,46561.3,Missed
719,6938,2025-09-24,2025-07-29,26459.19,On-Time
720,9948,2025-09-23,2025-12-06,20082.48,Late
721,4325,2025-12-16,2026-04-12,15739.75,Late
722,7365,2026-04-06,2025-05-27,45105.61,On-Time
723,12337,2025-11-09,2025-07-25,5678.95,Late
724,784,2025-05-20,2025-06-05,39969.82,On-Time
725,9541,2025-09-18,2025-10-14,26589.51,Missed
726,2940,2025-06-23,2026-05-06,10011.76,Late
727,4731,2025-08-13,2025-12-17,19494.79,On-Time
728,1042,2025-10-15,2025-05-11,32340.96,Late
729,3388,2025-10-11,2025-08-07,37269.48,Late
730,4473,2025-05-14,2025-11-20,9209.93,Missed
731,9147,2025-08-18,2026-04-25,6723.81,Late
732,8540,2026-02-20,2025-12-10,1627.69,Late
733,12768,2026-05-07,2026-01-30,25158.25,Missed
734,10755,2025-09-20,2025-11-21,1966.83,On-Time
735,13358,2025-09-11,2026-02-22,11942.19,Late
736,12736,2026-02-10,2025-11-10,27661.98,On-Time
737,10183,2025-06-05,2025-09-26,39201.72,Late
738,9925,2025-05-21,2026-03-11,15058.89,Missed
739,10814,2026-02-28,2026-03-24,11160.05,Late
740,677,2025-10-17,2025-09-27,22412.22,Late
741,12231,2025-12-16,2026-01-14,30699.12,Missed
742,6673,2026-03-16,2025-10-27,42919.13,Missed
743,4497,2025-12-20,2025-11-05,49978.85,Late
744,13195,2025-10-29,2026-05-05,47989.86,Missed
745,1103,2025-09-07,2026-02-26,16670.06,Missed
746,5395,2026-01-05,2026-01-16,47077.66,On-Time
747,6568,2025-09-14,2025-07-16,9673.25,On-Time
748,3837,2025-09-30,2026-04-28,39188.75,Missed
749,3659,2025-09-20,2026-05-04,40670.35,On-Time
750,10542,2025-09-16,2025-06-21,38499.82,On-Time
751,14495,2025-11-08,2025-05-20,24936.04,Late
752,7139,2025-05-28,2025-05-16,39950.7,Missed
753,1495,2026-01-02,2025-05-17,8413.84,On-Time
754,1271,2026-03-02,2026-04-11,35116.8,Missed
755,10957,2025-05-25,2025-12-23,4131.15,Late
756,2815,2025-12-15,2026-02-26,15790.81,Late
757,7296,2026-03-25,2025-05-24,4575.09,Late
758,12354,2025-10-26,2025-06-27,19365.44,Missed
759,9181,2025-09-02,2026-04-11,29010.92,Missed
760,3694,2025-06-21,2026-01-23,42315.4,On-Time
761,12298,2025-08-08,2026-03-08,20669.43,Missed
762,14777,2025-06-20,2025-10-19,13621.5,Missed
763,1973,2026-02-12,2025-05-28,23853.09,Missed
764,2407,2025-11-03,2025-11-04,14478.96,On-Time
765,6771,2025-07-09,2026-01-24,28647.61,Late
766,6064,2026-03-17,2026-05-08,41840.38,Missed
767,6334,2025-05-14,2026-04-12,38177.07,On-Time
768,1752,2025-07-24,2026-01-10,9447.19,Missed
769,12269,2025-11-01,2026-02-10,25676.8,Missed
770,910,2026-03-21,2025-10-12,25450.63,On-Time
771,7997,2025-09-19,2026-04-19,42007.7,Missed
772,13039,2025-09-05,2026-03-09,47666.2,Late
773,8459,2025-08-18,2025-08-07,15319.68,Late
774,13410,2025-07-23,2025-11-30,48829.03,Missed
775,357,2026-05-03,2025-05-26,35987.52,On-Time
776,4666,2025-07-07,2026-02-14,9139.05,Missed
777,8341,2025-08-25,2026-03-24,45240.38,Missed
778,14120,2025-10-20,2026-04-16,46203.51,Late
779,10911,2026-03-26,2025-08-20,12042.4,Late
780,14173,2026-05-02,2025-08-30,39079.67,Missed
781,481,2026-01-02,2026-01-15,9941.97,Missed
782,832,2025-06-23,2025-12-31,31364.62,Late
783,3307,2025-05-21,2026-02-20,29715.85,Late
784,11004,2025-07-05,2026-03-30,18427.0,Missed
785,10444,2025-06-16,2026-05-04,25304.89,On-Time
786,2236,2026-02-27,2026-01-30,14651.92,Late
787,8278,2025-07-01,2025-05-19,34546.67,Missed
788,3761,2025-09-25,2026-01-02,12569.18,Missed
789,8741,2026-04-22,2026-03-02,8611.28,On-Time
790,9246,2025-09-02,2025-11-07,14755.29,Late
791,2978,2026-04-27,2025-08-19,37297.46,Missed
792,13355,2026-04-13,2025-10-13,10172.31,Missed
793,931,2026-01-26,2025-07-24,9477.23,Late
794,14007,2025-10-10,2025-10-19,16657.07,Missed
795,8543,2025-09-09,2025-07-20,17329.79,On-Time
796,8141,2025-05-12,2025-07-07,36502.49,Missed
797,5363,2025-06-16,2026-01-13,14132.75,Missed
798,7862,2025-11-23,2026-04-06,8076.85,On-Time
799,1184,2026-04-18,2026-01-16,35887.24,Late
800,2548,2026-02-25,2025-06-13,45324.47,Missed
801,4280,2025-06-22,2025-09-22,5539.3,Late
802,1486,2026-02-20,2026-04-30,3472.12,Missed
803,10617,2026-02-06,2025-08-09,46137.44,Missed
804,10980,2026-01-03,2026-01-14,22337.95,Late
805,2982,2025-06-19,2025-12-17,34117.13,Late
806,8651,2025-12-02,2025-06-08,37109.3,On-Time
807,11992,2025-05-11,2025-08-03,39620.53,On-Time
808,4521,2025-06-07,2025-10-26,18611.6,On-Time
809,9129,2026-04-03,2025-10-28,20505.92,Late
810,6823,2026-01-02,2025-12-26,8584.73,Late
811,1978,2026-04-22,2026-04-08,40715.34,Late
812,12680,2025-07-17,2025-08-11,40239.91,Missed
813,8127,2025-06-30,2026-05-03,38922.65,On-Time
814,9842,2026-02-05,2025-10-26,14214.6,Late
815,9986,2026-02-10,2026-03-11,45031.42,Missed
816,7670,2026-05-03,2025-10-19,20220.91,Late
817,9246,2025-05-17,2026-04-06,23567.79,Missed
818,866,2025-06-06,2026-01-31,7717.52,Missed
819,8671,2025-08-19,2026-04-15,28988.64,On-Time
820,834,2025-11-11,2025-07-25,10085.15,Missed
821,10688,2025-07-22,2025-11-13,25366.8,On-Time
822,14915,2025-06-30,2025-12-01,7805.94,Late
823,6310,2025-10-29,2025-11-13,9930.23,Late
824,9886,2026-02-18,2025-05-30,19341.23,On-Time
825,2268,2025-08-21,2025-05-22,10754.94,Late
826,13271,2026-05-09,2025-11-07,3603.87,Late
827,5327,2025-12-23,2025-11-16,29911.28,On-Time
828,13255,2026-03-14,2025-09-07,41310.55,Missed
829,9646,2025-06-17,2026-04-06,42016.49,Late
830,1817,2025-05-18,2025-09-08,45745.52,Late
831,1936,2025-08-10,2026-01-21,40284.48,Late
832,10408,2025-07-25,2026-01-18,15683.69,Missed
833,12362,2026-02-23,2025-05-30,44878.03,Late
834,9341,2025-08-20,2026-03-12,37094.59,Missed
835,2784,2026-03-27,2025-10-19,35684.97,Missed
836,12687,2026-01-17,2025-08-30,10896.77,Missed
837,12804,2025-06-02,2025-07-30,1489.87,Missed
838,176,2025-08-23,2026-02-23,43067.01,On-Time
839,14437,2026-03-08,2026-03-04,40270.03,Late
840,1182,2025-09-27,2025-09-28,49231.06,On-Time
841,8698,2025-10-17,2025-05-21,41054.91,Missed
842,8931,2026-04-16,2026-03-18,36604.99,Missed
843,5418,2025-07-08,2025-08-01,17539.75,On-Time
844,2298,2025-06-30,2026-03-22,21713.96,Late
845,12964,2026-01-11,2026-04-25,4261.7,Late
846,1408,2026-04-29,2025-08-18,34336.25,On-Time
847,5197,2025-11-14,2025-06-15,31416.66,Late
848,4875,2025-08-29,2026-04-27,25906.81,Late
849,13006,2026-04-06,2025-10-09,20476.85,On-Time
850,13849,2025-09-07,2025-10-29,5911.9,On-Time
851,14091,2025-06-15,2026-02-15,28887.11,On-Time
852,8412,2026-02-17,2026-01-09,25102.35,Late
853,6659,2025-08-13,2025-05-29,13875.38,Missed
854,3010,2025-11-21,2026-04-11,11969.12,Missed
855,5057,2025-11-19,2026-01-07,23800.02,On-Time
856,6476,2025-08-05,2026-02-02,23386.45,On-Time
857,2921,2025-08-27,2026-02-09,16037.91,Missed
858,8858,2025-10-21,2025-05-28,46758.5,Late
859,7929,2025-10-06,2025-10-25,35135.51,Missed
860,14454,2025-08-07,2025-11-26,6542.34,Missed
861,13926,2025-12-03,2025-07-26,49642.07,Missed
862,7441,2026-01-21,2025-06-01,12230.55,On-Time
863,7990,2025-08-01,2025-12-12,39696.91,Missed
864,14130,2026-03-02,2025-12-19,47470.66,Late
865,14647,2025-08-17,2025-12-09,48189.57,Late
866,6820,2025-09-28,2025-11-13,38842.63,Missed
867,9046,2026-02-12,2025-09-03,10457.76,Missed
868,5589,2026-01-21,2025-05-10,22752.15,Missed
869,6043,2025-10-24,2025-10-30,26766.21,Missed
870,7516,2026-03-29,2026-04-06,45080.03,Late
871,10868,2026-02-01,2025-06-19,39969.99,Late
872,3137,2025-09-12,2025-05-17,31659.75,Late
873,14737,2025-06-03,2026-03-04,14258.23,Missed
874,143,2025-12-23,2025-11-05,35025.69,Late
875,8981,2026-02-05,2025-12-09,37628.36,Late
876,12856,2026-02-03,2025-11-02,1219.43,On-Time
877,3170,2026-01-19,2025-07-21,24018.95,On-Time
878,3965,2025-06-17,2025-11-13,26782.64,Missed
879,5883,2025-09-27,2026-02-21,46737.8,Missed
880,1288,2025-08-03,2025-07-18,25630.12,On-Time
881,11353,2026-04-26,2025-12-26,20479.93,Late
882,12348,2025-08-21,2026-05-08,31477.61,Late
883,12846,2025-08-08,2025-12-12,34948.03,Missed
884,12517,2026-02-19,2025-07-25,22487.1,Late
885,7147,2025-08-30,2025-08-18,35478.33,On-Time
886,10905,2026-02-22,2026-01-14,31190.96,Missed
887,12648,2025-12-30,2026-01-31,15691.33,On-Time
888,13451,2025-11-26,2026-02-19,11823.82,Late
889,3806,2025-07-24,2025-08-23,17898.97,Missed
890,619,2026-02-12,2025-10-10,11366.35,On-Time
891,6031,2026-01-05,2025-10-08,44212.66,Late
892,3596,2025-10-23,2026-04-24,38965.11,Missed
893,5577,2025-07-21,2025-06-18,38139.92,On-Time
894,9503,2025-10-08,2025-05-14,41080.45,On-Time
895,5283,2025-12-22,2026-03-29,44752.88,On-Time
896,14707,2025-12-25,2025-12-12,27967.12,On-Time
897,11021,2026-04-05,2025-06-30,26704.46,Missed
898,14028,2025-09-11,2025-08-08,1717.03,Late
899,6548,2025-05-14,2026-02-02,29332.49,On-Time
900,5753,2025-07-07,2026-04-27,29331.76,On-Time
901,12341,2025-07-30,2025-08-01,45352.81,On-Time
902,6707,2026-02-14,2025-05-31,22546.83,On-Time
903,308,2026-03-23,2026-02-12,12188.76,On-Time
904,5189,2026-04-24,2025-12-31,42971.76,Missed
905,5000,2026-03-05,2025-05-23,11752.35,Missed
906,8491,2025-11-24,2026-01-02,26434.07,Late
907,11322,2025-08-02,2026-04-10,46032.73,On-Time
908,5796,2025-09-27,2026-04-01,1861.7,Late
909,9576,2025-08-03,2025-11-07,11944.69,Missed
910,1070,2025-10-12,2026-04-09,21559.08,Late
911,5579,2026-05-01,2025-08-20,7722.09,Missed
912,1709,2025-07-23,2026-02-10,32758.24,Missed
913,4965,2025-06-15,2025-05-30,15757.03,Missed
914,5372,2025-10-20,2025-09-29,5565.45,Missed
915,4622,2025-09-08,2025-05-30,22532.56,Late
916,5076,2025-05-27,2025-08-08,3957.92,Late
917,14729,2026-04-06,2026-01-21,47092.53,On-Time
918,14128,2025-10-08,2025-11-09,38011.62,Late
919,6538,2026-03-28,2025-06-16,43695.57,Late
920,8664,2026-03-13,2025-10-27,39684.74,Late
921,6217,2026-04-11,2025-12-09,21869.37,Late
922,9386,2026-02-07,2025-07-24,6629.53,Late
923,9412,2025-08-13,2025-11-26,45197.27,Missed
924,1361,2025-12-03,2026-01-29,27374.64,Missed
925,12573,2026-03-05,2026-02-12,40184.26,Missed
926,5060,2025-11-15,2025-05-27,47151.55,Late
927,2962,2025-06-18,2025-07-28,7439.71,On-Time
928,9247,2025-06-17,2025-06-08,15817.58,Missed
929,5033,2025-05-15,2025-08-16,19234.24,Late
930,13053,2026-03-27,2025-06-13,13954.19,Late
931,9133,2025-07-15,2025-11-03,11491.69,Missed
932,10416,2026-02-25,2025-05-20,35239.4,On-Time
933,5663,2026-02-26,2026-02-07,41539.08,On-Time
934,194,2026-05-03,2025-05-24,21773.49,On-Time
935,9797,2025-06-13,2025-11-10,19342.51,Missed
936,5468,2025-08-05,2026-04-28,40784.37,Late
937,5495,2025-06-24,2025-08-13,2606.93,On-Time
938,10166,2025-07-20,2025-10-08,44888.19,Late
939,6816,2025-06-30,2026-04-08,28868.65,On-Time
940,4676,2025-08-24,2026-04-08,21705.85,Missed
941,11712,2025-12-13,2025-12-31,9228.5,Late
942,6688,2026-04-14,2026-03-29,23290.3,On-Time
943,9832,2025-08-19,2026-03-01,12452.93,On-Time
944,13134,2025-06-18,2025-08-08,42026.15,Late
945,11798,2025-07-09,2025-10-30,40466.72,Late
946,5732,2025-12-11,2025-06-19,32098.52,Missed
947,12834,2026-01-10,2025-07-27,23885.93,On-Time
948,649,2026-03-17,2026-01-21,40394.14,On-Time
949,9693,2025-11-28,2025-07-16,27501.57,Missed
950,8921,2025-08-17,2025-06-10,31291.52,On-Time
951,4545,2025-10-29,2026-02-16,34047.88,On-Time
952,5842,2025-05-16,2026-03-08,36345.17,Late
953,11109,2025-12-22,2025-09-22,32825.02,On-Time
954,11532,2025-11-02,2025-10-25,21560.12,Missed
955,2156,2025-08-07,2026-05-07,8864.55,On-Time
956,6201,2026-03-03,2025-08-29,46745.49,Missed
957,1948,2025-05-27,2025-05-29,4143.1,Missed
958,9758,2025-12-05,2026-03-10,1020.83,On-Time
959,6157,2025-05-17,2026-03-18,2075.28,On-Time
960,11230,2025-12-03,2026-04-02,8184.48,On-Time
961,5051,2026-02-04,2025-06-20,30428.76,On-Time
962,11866,2025-10-08,2025-12-17,5303.24,On-Time
963,3886,2025-09-02,2025-06-19,4469.14,Late
964,4585,2025-06-23,2025-06-13,18693.08,Missed
965,11429,2025-08-20,2026-01-13,4098.43,On-Time
966,10687,2025-09-16,2025-07-26,29896.23,On-Time
