transaction_id,customer_id,transaction_date,transaction_type,merchant_category,amount
525,3638,2026-03-03,UPI,Bills,10104.51
526,4266,2026-01-31,UPI,Healthcare,23660.85
527,6829,2025-09-02,Wallet,Travel,10449.31
528,54,2025-08-11,Card,Food,48593.85
529,809,2026-01-31,Card,Healthcare,33757.45
530,6600,2026-02-20,Bank Transfer,Bills,39684.07
531,5923,2026-02-08,UPI,Healthcare,28559.2
532,2226,2026-01-17,Bank Transfer,Shopping,32576.36
533,5593,2025-11-17,UPI,Entertainment,25629.95
534,7353,2025-05-22,Bank Transfer,Travel,22904.87
535,5254,2025-07-31,Card,Entertainment,43799.57
536,9919,2025-05-27,Wallet,Entertainment,44536.8
537,1840,2026-02-25,Wallet,Bills,37534.76
538,7922,2025-11-17,UPI,Travel,15926.07
539,8477,2025-05-15,Card,Shopping,16616.98
540,7288,2026-02-19,Wallet,Shopping,26516.19
541,5460,2026-01-25,Wallet,Food,36184.9
542,6683,2025-10-04,Card,Entertainment,22797.64
543,6662,2025-09-10,Wallet,Bills,25063.52
544,840,2026-03-13,UPI,Food,23397.74
545,533,2026-03-22,Wallet,Healthcare,21927.82
546,6948,2025-10-08,Wallet,Food,26614.43
547,9480,2026-04-23,Card,Healthcare,1794.86
548,916,2026-03-24,UPI,Bills,47816.04
549,6397,2025-05-29,Wallet,Food,1550.02
550,5687,2025-11-17,Card,Entertainment,25690.3
551,4365,2025-11-14,Bank Transfer,Bills,9368.02
552,4579,2025-10-08,Wallet,Healthcare,23411.3
553,6560,2025-08-31,UPI,Bills,42277.33
554,4831,2025-08-27,Card,Shopping,3776.0
555,9032,2025-07-18,Wallet,Entertainment,19188.69
556,8967,2025-08-25,Bank Transfer,Bills,11145.08
557,6246,2026-02-22,UPI,Shopping,35466.08
558,1637,2026-01-16,Bank Transfer,Shopping,3892.31
559,8585,2025-09-22,Bank Transfer,Bills,3702.45
560,5457,2025-12-02,Bank Transfer,Entertainment,24823.69
561,8006,2025-11-29,Card,Bills,12924.63
562,422,2025-11-13,UPI,Healthcare,22750.55
563,6317,2026-04-16,Card,Travel,1533.18
564,9988,2026-02-09,Wallet,Food,35471.19
565,3547,2025-10-23,Card,Travel,12787.05
566,389,2025-11-30,UPI,Entertainment,19665.13
567,9682,2026-04-14,Card,Bills,15326.37
568,5017,2025-05-14,Bank Transfer,Travel,16241.87
569,3888,2025-10-18,Wallet,Shopping,21259.46
570,2058,2025-11-23,UPI,Food,3434.99
571,9741,2026-05-09,Bank Transfer,Healthcare,36744.32
572,1736,2025-11-18,Wallet,Travel,25601.68
573,2436,2025-10-14,Bank Transfer,Healthcare,13824.32
574,6119,2025-10-15,Bank Transfer,Bills,17964.68
575,2504,2025-07-02,Bank Transfer,Bills,11722.96
576,945,2025-09-20,Wallet,Healthcare,30736.46
577,6038,2025-10-14,Card,Travel,26237.85
578,2010,2025-07-11,Wallet,Food,1392.36
579,8276,2025-06-22,Card,Travel,49492.38
580,8624,2025-10-08,Bank Transfer,Entertainment,1624.53
581,7926,2026-02-10,Card,Bills,3855.07
582,3960,2025-12-29,Wallet,Shopping,5068.09
583,605,2025-07-09,UPI,Shopping,12906.02
584,436,2025-07-25,Card,Entertainment,35461.04
585,3465,2026-03-28,UPI,Travel,38632.19
586,1393,2025-08-12,Wallet,Healthcare,9542.53
587,7461,2026-01-02,UPI,Bills,552.64
588,8795,2025-05-14,Bank Transfer,Bills,31401.14
589,3020,2025-05-31,Wallet,Travel,6273.58
590,1464,2025-07-27,UPI,Shopping,8010.4
591,7794,2026-02-09,Card,Entertainment,29446.23
592,7840,2026-02-03,Wallet,Shopping,928.16
593,384,2026-02-06,Card,Healthcare,31365.98
594,3030,2025-12-14,Bank Transfer,Entertainment,11250.5
595,9260,2025-09-28,Bank Transfer,Entertainment,37933.51
596,4369,2025-12-07,Bank Transfer,Entertainment,40236.25
597,74,2025-11-27,Card,Travel,40703.61
598,4591,2025-11-23,Wallet,Entertainment,32916.93
599,8931,2025-11-26,Bank Transfer,Shopping,46493.29
600,5371,2025-05-16,Wallet,Bills,26114.39
601,5431,2026-01-05,Bank Transfer,Bills,10534.23
602,9374,2026-03-26,Wallet,Healthcare,34391.26
603,6978,2025-11-24,Wallet,Entertainment,40650.9
604,1628,2025-09-06,UPI,Shopping,28870.01
605,4149,2025-06-05,Card,Travel,42118.88
606,926,2025-12-27,Bank Transfer,Shopping,14607.11
607,2725,2025-05-29,Bank Transfer,Healthcare,47158.71
608,4624,2025-09-25,Bank Transfer,Healthcare,42999.92
609,9261,2025-06-14,Bank Transfer,Food,24255.6
610,2883,2026-03-07,Wallet,Healthcare,32370.53
611,3977,2025-12-01,UPI,Entertainment,42677.22
612,2875,2025-12-01,UPI,Shopping,11401.91
613,6783,2025-09-08,Bank Transfer,Healthcare,29189.68
614,4251,2026-04-24,Wallet,Food,46868.13
615,9308,2025-10-13,Wallet,Entertainment,38258.35
616,699,2026-03-17,Card,Travel,17899.09
617,1301,2026-04-22,Wallet,Healthcare,21223.2
618,1820,2025-05-10,Wallet,Food,7812.19
619,2313,2025-11-23,UPI,Shopping,16390.51
620,1848,2025-12-14,Bank Transfer,Healthcare,6979.65
621,1767,2026-02-03,Card,Healthcare,37334.33
622,1117,2025-06-17,Wallet,Healthcare,15903.67
623,7320,2026-01-24,Card,Travel,7199.64
624,3351,2026-02-02,Bank Transfer,Healthcare,5270.99
625,2586,2026-02-03,Bank Transfer,Food,26688.47
626,5406,2026-04-30,UPI,Food,13244.49
627,5,2026-03-10,Bank Transfer,Travel,31501.9
628,2866,2025-05-28,Card,Food,12288.51
629,1386,2026-02-21,Wallet,Shopping,25955.26
630,7142,2025-08-29,Bank Transfer,Healthcare,18247.19
631,7714,2026-05-01,UPI,Travel,10184.44
632,3533,2025-06-21,Card,Entertainment,38377.27
633,1754,2026-03-06,Wallet,Food,849.06
634,7351,2026-01-02,Bank Transfer,Entertainment,27466.07
635,5411,2026-01-30,Bank Transfer,Travel,42715.22
636,6691,2025-09-09,Bank Transfer,Bills,43471.48
637,2954,2025-09-27,UPI,Healthcare,49760.93
638,1444,2025-05-29,Bank Transfer,Food,43046.09
639,6851,2026-03-09,Card,Shopping,28309.65
640,1488,2025-09-26,Bank Transfer,Entertainment,19560.58
641,7771,2025-09-25,UPI,Travel,25615.18
642,5080,2025-10-26,Bank Transfer,Travel,27883.47
643,5720,2025-07-19,Bank Transfer,Healthcare,21491.02
644,5059,2026-04-24,Wallet,Entertainment,11448.78
645,8895,2025-09-30,UPI,Food,8809.21
646,8739,2025-05-19,Card,Entertainment,23741.85
647,1670,2025-12-17,Bank Transfer,Entertainment,13011.97
648,2691,2025-06-02,Wallet,Entertainment,48061.08
649,1559,2025-12-23,UPI,Bills,2442.37
650,7076,2025-07-07,Wallet,Healthcare,8072.93
651,9489,2026-01-14,UPI,Healthcare,40574.64
652,733,2025-10-15,Bank Transfer,Entertainment,19577.3
653,7839,2026-01-19,UPI,Travel,5660.04
654,4232,2025-05-31,Wallet,Travel,15708.07
655,5972,2025-08-09,UPI,Shopping,34800.73
656,8628,2025-06-18,Card,Bills,41890.99
657,8736,2026-04-24,Wallet,Bills,22947.08
658,4754,2026-01-25,Wallet,Shopping,6382.59
659,6975,2026-04-11,Card,Food,2327.4
660,7965,2026-04-18,Wallet,Shopping,20370.57
661,6573,2025-09-17,Bank Transfer,Travel,554.57
662,8190,2025-07-20,Wallet,Shopping,19414.61
663,8764,2025-08-05,Card,Healthcare,40762.95
664,6335,2025-09-30,Wallet,Healthcare,14719.15
665,4280,2025-08-01,Card,Shopping,9214.57
666,9772,2025-07-18,Bank Transfer,Shopping,47408.25
667,5156,2026-02-18,UPI,Bills,46479.7
668,9458,2025-11-05,Bank Transfer,Healthcare,35530.7
669,1764,2026-01-02,Bank Transfer,Shopping,46079.65
670,8184,2025-10-08,Bank Transfer,Travel,14972.04
671,4384,2025-11-18,Card,Healthcare,30051.04
672,2075,2025-12-31,Wallet,Bills,18950.25
673,7911,2025-09-24,Card,Healthcare,37487.33
674,3720,2025-07-30,Card,Travel,44011.72
675,3139,2025-05-22,Card,Healthcare,27309.61
676,3288,2025-08-01,Card,Travel,34877.22
677,428,2025-06-24,Card,Entertainment,23541.64
678,9909,2026-02-01,UPI,Bills,23436.74
679,1654,2025-10-23,UPI,Food,12761.91
680,4908,2025-11-03,Card,Bills,6043.49
681,9273,2026-04-28,Card,Entertainment,14081.16
682,6272,2025-06-02,Bank Transfer,Food,30544.03
683,4286,2025-10-17,Card,Bills,8543.76
684,8042,2025-11-15,Card,Travel,48684.53
685,3252,2025-12-25,Bank Transfer,Travel,43200.75
686,9944,2025-12-28,Bank Transfer,Shopping,37180.35
687,8874,2025-09-24,Card,Healthcare,10313.69
688,6754,2025-09-12,Bank Transfer,Shopping,40198.01
689,1548,2025-07-02,Card,Shopping,13203.62
690,9923,2026-04-30,Card,Travel,13635.49
691,6486,2025-12-15,Wallet,Bills,10890.02
692,6891,2026-02-24,Bank Transfer,Bills,30275.6
693,5954,2026-01-22,Wallet,Entertainment,43909.05
694,9600,2026-03-14,Card,Travel,39014.22
695,2097,2026-01-30,UPI,Bills,29424.75
696,4913,2025-11-26,Bank Transfer,Food,14905.67
697,2781,2026-05-06,Card,Shopping,10947.4
698,203,2025-08-25,Wallet,Shopping,21182.18
699,2261,2025-05-12,Wallet,Shopping,19751.36
700,808,2026-02-27,UPI,Healthcare,37469.5
701,4315,2025-12-17,Card,Healthcare,23327.09
702,4953,2025-08-11,Bank Transfer,Entertainment,43462.51
703,2098,2026-05-09,UPI,Bills,19036.93
704,9478,2025-09-01,Wallet,Bills,35873.68
705,7564,2025-09-21,Wallet,Travel,3723.79
706,630,2025-08-22,UPI,Bills,47579.92
707,9469,2025-10-06,Card,Food,20081.76
708,6670,2026-01-30,UPI,Food,1868.74
709,5663,2025-12-25,Wallet,Food,18367.4
710,800,2025-12-23,Bank Transfer,Entertainment,26831.4
711,577,2026-03-07,UPI,Food,15532.11
712,922,2025-08-16,Card,Healthcare,43006.05
713,9651,2025-09-15,Card,Bills,14430.22
714,2172,2026-01-30,UPI,Food,19003.27
715,7188,2025-10-17,Card,Food,39436.17
716,2640,2025-07-07,UPI,Healthcare,4033.68
717,4879,2026-02-13,Wallet,Food,35531.33
718,1849,2026-03-24,Wallet,Entertainment,237.38
719,2151,2025-08-04,Wallet,Shopping,30350.73
720,6750,2026-02-04,UPI,Bills,5823.72
721,3919,2026-03-04,Wallet,Entertainment,6678.47
722,2853,2025-06-15,Bank Transfer,Shopping,24516.97
723,4318,2026-05-09,Bank Transfer,Healthcare,34717.91
724,4849,2025-08-24,Card,Shopping,21053.68
725,1450,2025-09-01,Wallet,Bills,13625.48
726,6276,2025-10-13,Bank Transfer,Shopping,16841.3
727,8671,2025-07-15,Wallet,Bills,31397.96
728,2679,2025-08-10,Wallet,Bills,25130.39
729,4603,2026-03-25,UPI,Travel,9325.7
730,275,2025-12-04,UPI,Bills,25548.13
731,7736,2025-06-27,Bank Transfer,Food,31999.9
732,5055,2025-11-11,Wallet,Entertainment,10383.63
733,8771,2025-06-12,UPI,Travel,37656.32
734,9196,2026-01-27,Bank Transfer,Entertainment,46437.22
735,6260,2025-06-18,Wallet,Bills,44418.31
736,1780,2026-02-04,UPI,Entertainment,1975.38
737,8421,2025-07-18,Bank Transfer,Shopping,5584.86
738,2238,2025-09-30,Wallet,Bills,18514.12
739,8438,2025-11-16,Wallet,Travel,23569.7
740,8584,2025-11-12,Bank Transfer,Healthcare,33835.32
741,1191,2026-03-29,UPI,Travel,48722.16
742,7229,2025-09-17,UPI,Travel,24472.33
743,6073,2026-01-10,Card,Food,15263.51
744,8187,2025-11-14,Wallet,Shopping,27336.69
745,6839,2025-11-24,UPI,Shopping,37671.95
746,4725,2025-08-16,Bank Transfer,Shopping,10588.49
747,6943,2025-09-22,Card,Food,17425.22
748,3905,2026-04-03,Bank Transfer,Food,10815.63
749,2935,2025-10-17,UPI,Shopping,11095.71
750,2067,2026-02-03,UPI,Bills,19111.75
751,5050,2025-08-25,Wallet,Travel,38518.01
752,415,2025-06-08,UPI,Healthcare,44611.08
753,1885,2025-07-29,Bank Transfer,Bills,40624.27
754,5744,2025-05-31,Wallet,Bills,19620.65
755,6748,2025-05-14,Card,Travel,39223.83
756,432,2026-01-04,Card,Travel,44186.55
757,524,2025-07-21,Bank Transfer,Entertainment,29622.44
758,4439,2025-07-23,Card,Healthcare,12890.64
759,8422,2025-06-24,Wallet,Shopping,41175.72
760,10,2026-05-01,Wallet,Bills,6012.79
761,8009,2025-09-25,Card,Travel,41747.11
762,3484,2025-11-01,Wallet,Food,23859.51
763,697,2026-01-27,Card,Food,44147.97
764,5653,2026-01-18,Bank Transfer,Entertainment,24435.46
765,573,2026-03-29,Card,Travel,398.47
766,3506,2025-12-14,Wallet,Shopping,40862.82
767,5602,2026-02-10,Wallet,Food,44816.99
768,4478,2025-08-19,UPI,Travel,26067.98
769,6101,2025-08-11,Bank Transfer,Healthcare,5747.64
770,3498,2025-06-30,Card,Travel,39346.4
771,121,2025-06-04,Card,Bills,46451.24
772,9402,2025-10-07,Card,Shopping,21025.06
773,3241,2025-11-07,UPI,Bills,14586.03
774,5526,2025-05-10,Bank Transfer,Travel,47543.98
775,139,2025-08-13,UPI,Healthcare,25321.7
776,6689,2026-02-21,Card,Bills,36359.94
777,6066,2026-04-10,UPI,Entertainment,43027.15
778,7291,2025-06-16,Bank Transfer,Healthcare,38865.39
779,8823,2025-12-01,Card,Travel,28865.19
780,9372,2026-04-08,Card,Food,24026.94
781,4299,2025-12-04,UPI,Healthcare,20356.97
782,842,2025-08-17,Card,Travel,31508.88
783,8491,2025-06-07,Wallet,Food,49744.87
784,8104,2025-05-16,UPI,Travel,19033.79
785,6709,2026-03-14,UPI,Food,41067.05
786,3517,2026-04-15,Bank Transfer,Bills,18227.89
787,5501,2025-07-13,Bank Transfer,Travel,40119.84
788,7929,2026-04-26,UPI,Food,40551.21
789,5464,2025-08-01,Bank Transfer,Food,35716.91
790,2551,2026-01-16,Bank Transfer,Travel,19421.2
791,3751,2026-03-10,Wallet,Food,36305.67
792,474,2025-10-26,Bank Transfer,Food,19899.24
793,9924,2025-05-26,UPI,Bills,40303.16
794,1369,2025-08-19,Card,Travel,44915.93
795,6140,2026-02-22,Wallet,Healthcare,26901.61
796,5582,2025-09-11,Wallet,Entertainment,34237.07
797,2850,2025-06-30,Wallet,Food,39558.16
798,3022,2025-12-10,Wallet,Entertainment,30514.26
799,8041,2026-05-08,UPI,Travel,31181.93
800,5135,2026-02-24,Wallet,Entertainment,38748.46
801,8383,2026-02-17,Card,Entertainment,16941.36
802,3003,2025-10-24,Wallet,Travel,25145.15
803,7371,2025-06-28,Card,Bills,23911.07
804,2080,2026-03-10,Bank Transfer,Travel,41537.95
805,6414,2025-09-09,UPI,Shopping,15257.05
806,9084,2025-09-29,UPI,Entertainment,11772.43
807,4476,2025-05-09,Card,Entertainment,34766.88
808,351,2025-05-29,Wallet,Entertainment,44019.59
809,2684,2025-07-02,UPI,Shopping,47903.9
810,1635,2025-10-08,Bank Transfer,Entertainment,47705.86
811,5401,2026-03-16,UPI,Travel,42080.58
812,8300,2025-12-09,Bank Transfer,Travel,30464.32
813,2825,2025-11-11,Bank Transfer,Food,48986.22
814,7,2025-10-21,Wallet,Food,20406.12
815,9877,2025-08-25,Card,Travel,4418.0
816,7862,2026-04-19,Bank Transfer,Healthcare,12668.3
817,826,2025-11-06,UPI,Travel,29224.06
818,9993,2026-04-06,Bank Transfer,Shopping,42736.29
819,1785,2026-03-01,UPI,Entertainment,18919.06
820,4704,2026-02-22,Wallet,Food,9840.63
821,798,2025-08-17,Card,Bills,28317.92
822,252,2026-01-23,Wallet,Food,38356.56
823,9560,2025-09-05,Bank Transfer,Entertainment,39740.21
824,4263,2025-12-23,UPI,Food,31573.94
825,4141,2025-07-11,Card,Bills,6033.99
826,1496,2025-05-23,UPI,Healthcare,22807.18
827,9941,2025-07-22,UPI,Healthcare,20343.98
828,7590,2025-06-21,UPI,Travel,14771.14
829,2070,2025-12-15,UPI,Healthcare,31046.01
830,7066,2025-12-14,UPI,Travel,42247.79
831,5407,2026-03-28,Card,Food,29862.84
832,4818,2026-02-06,Bank Transfer,Bills,20831.78
833,5033,2026-04-30,Bank Transfer,Shopping,44698.29
834,9359,2026-03-13,Wallet,Food,31246.03
835,3991,2025-06-19,Bank Transfer,Shopping,39788.53
836,8956,2025-07-16,Bank Transfer,Healthcare,45330.05
837,1757,2025-08-14,Wallet,Food,25076.25
838,3420,2025-05-24,Card,Travel,29731.7
839,7862,2025-07-09,Wallet,Bills,23653.28
840,6401,2025-10-20,Wallet,Shopping,22587.73
841,314,2025-05-12,UPI,Bills,32563.26
842,2611,2026-03-01,Bank Transfer,Travel,14912.21
843,8588,2025-05-30,UPI,Entertainment,33170.63
844,7043,2025-06-24,Bank Transfer,Entertainment,25802.59
845,2522,2025-09-02,Bank Transfer,Travel,46734.09
846,4926,2025-05-24,Bank Transfer,Travel,5387.0
847,4144,2026-03-18,Bank Transfer,Travel,7814.08
848,2434,2025-09-16,Bank Transfer,Travel,9094.67
849,2144,2025-10-25,Card,Healthcare,40187.36
850,556,2025-07-02,UPI,Travel,2782.82
851,6572,2025-11-02,Wallet,Shopping,18759.57
852,8606,2026-01-26,UPI,Travel,22655.08
853,5448,2025-07-02,Bank Transfer,Bills,43562.89
854,1597,2025-07-31,Card,Shopping,32025.84
855,7658,2026-05-01,Wallet,Entertainment,8665.82
856,1127,2025-05-19,Card,Bills,26906.22
857,9143,2026-03-09,Wallet,Shopping,12978.83
858,259,2026-04-05,Bank Transfer,Bills,9419.63
859,7387,2025-07-08,Wallet,Entertainment,45715.54
860,5706,2025-10-11,UPI,Entertainment,48691.83
861,8517,2025-07-22,Card,Healthcare,49959.12
862,621,2025-12-17,Card,Entertainment,6627.91
863,4095,2026-02-18,Bank Transfer,Travel,37161.72
864,380,2026-01-04,Card,Travel,21949.11
865,4553,2025-12-06,Wallet,Entertainment,43816.07
866,7762,2026-05-03,Wallet,Shopping,19530.41
867,487,2025-07-21,Wallet,Food,38480.02
868,2568,2026-01-10,Card,Shopping,19415.37
869,5699,2026-02-12,Bank Transfer,Shopping,16823.98
870,7593,2025-07-22,Wallet,Entertainment,48087.35
871,2803,2025-11-27,Bank Transfer,Shopping,17302.48
872,6529,2026-02-24,Card,Bills,23915.84
873,9287,2025-07-03,UPI,Travel,15646.47
874,7847,2025-07-29,Bank Transfer,Bills,37055.57
875,4800,2025-07-20,Wallet,Entertainment,47635.28
876,604,2025-08-24,Wallet,Shopping,12849.69
877,5670,2025-08-10,Bank Transfer,Travel,47304.79
878,5890,2026-03-28,Wallet,Entertainment,32332.9
879,5714,2025-12-05,Bank Transfer,Healthcare,33605.43
880,6130,2025-10-19,Wallet,Entertainment,37210.41
881,6666,2025-06-04,Bank Transfer,Healthcare,8522.97
882,9191,2026-03-12,Wallet,Shopping,12789.38
883,6629,2026-03-05,UPI,Bills,19384.62
884,2111,2025-07-09,UPI,Healthcare,16813.68
885,7052,2025-08-07,Bank Transfer,Entertainment,4792.0
886,564,2025-12-18,Card,Healthcare,2485.53
887,5497,2026-01-26,UPI,Entertainment,20912.45
888,7454,2025-11-28,UPI,Travel,36977.28
889,4003,2025-06-17,Bank Transfer,Healthcare,28278.39
890,8550,2025-09-26,Card,Shopping,37007.02
891,3335,2025-08-21,Wallet,Travel,25469.72
892,269,2025-05-11,Wallet,Healthcare,18438.15
893,1086,2026-02-26,UPI,Food,19431.24
894,1208,2026-04-30,Wallet,Healthcare,37482.06
895,886,2026-04-15,UPI,Bills,39256.15
896,8661,2025-06-02,Wallet,Shopping,34906.08
897,881,2025-07-04,UPI,Bills,28901.53
898,328,2026-04-21,Wallet,Healthcare,24014.26
899,5741,2025-11-26,Bank Transfer,Food,6249.28
900,4788,2026-02-04,Card,Travel,25755.27
901,18,2026-03-19,UPI,Food,25893.7
902,9904,2025-06-18,Wallet,Travel,24961.89
903,6107,2026-02-24,UPI,Healthcare,3806.83
904,3217,2025-09-17,Wallet,Food,3363.95
905,7020,2026-01-28,UPI,Healthcare,6938.38
906,7986,2026-02-23,Wallet,Shopping,41980.67
907,448,2025-11-25,Wallet,Shopping,9422.19
908,8842,2026-02-24,Bank Transfer,Travel,21736.74
909,7674,2025-09-05,Card,Shopping,25236.54
910,5724,2025-07-01,Bank Transfer,Bills,41987.52
911,906,2025-10-10,Bank Transfer,Travel,8873.0
912,7234,2026-04-17,UPI,Travel,17591.62
913,8401,2025-12-19,UPI,Food,3913.62
914,5839,2025-07-29,Wallet,Entertainment,31470.74
915,847,2026-02-02,UPI,Travel,32260.68
916,9444,2025-07-17,UPI,Food,16614.97
917,4775,2026-02-22,Bank Transfer,Shopping,37293.22
918,8362,2025-07-20,Card,Shopping,7652.96
919,6304,2025-06-16,Bank Transfer,Travel,15923.99
920,3218,2026-04-20,Card,Food,28827.11
921,8660,2025-11-29,Card,Healthcare,46046.69
922,7700,2025-12-17,Card,Food,8002.38
923,4830,2025-11-03,UPI,Shopping,6552.08
924,9690,2025-06-21,Card,Travel,8616.25
925,1139,2026-01-04,Card,Shopping,49110.56
926,9017,2025-05-15,Bank Transfer,Travel,22905.78
927,9238,2025-11-10,UPI,Bills,39324.63
928,60,2025-12-27,Card,Shopping,28451.13
929,1844,2025-06-01,Wallet,Food,30289.72
930,2358,2025-10-02,Wallet,Travel,23565.07
931,8449,2025-06-25,UPI,Shopping,25418.21
932,8408,2026-01-25,Bank Transfer,Bills,19362.0
933,6299,2026-04-13,Card,Bills,21809.54
934,9391,2026-01-15,Wallet,Food,49590.72
935,2898,2025-10-02,UPI,Entertainment,34564.7
936,9495,2025-10-22,Bank Transfer,Food,16175.4
937,4241,2026-04-17,UPI,Food,3085.32
938,3962,2025-09-08,Bank Transfer,Healthcare,18010.61
939,5441,2026-05-01,Bank Transfer,Travel,43324.69
940,1942,2026-01-24,UPI,Food,7358.87
941,150,2025-07-10,Bank Transfer,Bills,20364.59
942,3509,2026-02-16,Card,Entertainment,23370.66
943,4095,2025-10-04,Card,Healthcare,3530.02
944,2968,2025-10-09,Card,Food,47831.41
945,2265,2025-07-25,Bank Transfer,Healthcare,6373.6
946,7125,2026-04-06,Wallet,Entertainment,2834.26
947,4165,2025-06-16,Bank Transfer,Entertainment,17873.52
948,4888,2025-11-13,Bank Transfer,Healthcare,19211.44
949,8114,2025-09-15,Bank Transfer,Healthcare,8116.33
950,8560,2025-08-05,Wallet,Travel,25083.28
951,9033,2026-01-02,Bank Transfer,Bills,16493.27
952,1108,2025-11-02,Wallet,Shopping,21237.4
953,3360,2025-12-07,UPI,Healthcare,18225.08
954,5557,2025-07-19,Card,Entertainment,32955.01
955,7897,2025-12-27,Wallet,Travel,49117.91
956,5792,2026-05-05,Bank Transfer,Food,12586.68
957,7283,2025-06-03,Bank Transfer,Bills,28076.34
958,9431,2025-10-24,Wallet,Travel,6473.44
959,1564,2026-03-09,Bank Transfer,Entertainment,14009.47
960,3590,2026-04-23,Wallet,Entertainment,18301.69
961,2753,2025-05-18,Wallet,Entertainment,10447.99
962,4310,2025-08-07,Bank Transfer,Shopping,30909.82
963,7127,2025-08-17,UPI,Healthcare,22423.19
964,8328,2025-11-03,Wallet,Travel,30977.15
965,7704,2025-10-03,Bank Transfer,Entertainment,2110.55
966,8045,2025-08-17,Card,Bills,17250.74
967,7104,2026-05-06,Card,Travel,38372.87
968,9968,2025-09-29,UPI,Travel,14568.58
969,385,2025-07-22,UPI,Bills,41217.42
970,7961,2025-07-02,Bank Transfer,Healthcare,1334.16
971,1749,2026-04-07,UPI,Travel,49355.58
972,4009,2026-02-16,Bank Transfer,Food,19720.55
973,323,2025-07-23,Bank Transfer,Entertainment,23721.74
974,3522,2025-06-23,Card,Entertainment,41778.72
975,730,2026-04-09,Bank Transfer,Travel,19852.88
976,1072,2025-09-19,Bank Transfer,Food,8588.11
977,5101,2025-09-30,UPI,Entertainment,16501.16
978,1051,2026-03-03,Wallet,Shopping,36529.46
979,1668,2026-05-04,Bank Transfer,Food,38174.01
980,8544,2025-11-30,Bank Transfer,Bills,27460.43
981,5753,2025-11-06,Card,Bills,17098.59
982,4890,2025-07-17,Bank Transfer,Entertainment,22151.34
983,3624,2025-10-30,Wallet,Bills,27521.2
984,2851,2025-12-07,Wallet,Bills,40032.98
985,5263,2025-08-26,Bank Transfer,Entertainment,39844.63
986,9687,2025-12-17,Bank Transfer,Entertainment,5194.07
987,1559,2025-12-24,Bank Transfer,Healthcare,7666.9
988,1897,2026-02-18,Wallet,Food,7107.45
989,2293,2025-06-24,Bank Transfer,Food,47273.84
990,3370,2026-04-25,Card,Food,33114.76
991,5132,2025-12-12,Bank Transfer,Travel,12016.69
992,2702,2025-05-24,Wallet,Food,12056.73
993,5467,2025-06-18,Card,Travel,38278.65
994,6816,2026-01-12,UPI,Shopping,3278.79
995,6446,2026-03-27,Wallet,Healthcare,31991.62
996,5368,2025-05-19,UPI,Travel,16728.1
997,5515,2025-10-10,Wallet,Travel,37138.47
998,5491,2026-02-10,Wallet,Shopping,22524.62
999,5251,2026-03-07,UPI,Food,42646.74
1000,8394,2025-12-19,Wallet,Food,10948.7
1001,6429,2025-08-07,Bank Transfer,Entertainment,18314.71
1002,2312,2025-12-26,Card,Bills,48819.32
1003,7531,2026-03-20,Card,Entertainment,6750.28
1004,8983,2025-08-17,UPI,Bills,9340.52
