loan_id,customer_id,loan_amount,interest_rate,tenure_months,loan_status,disbursement_date
564,10000,475819,16.73,48,Closed,2024-08-06
565,10000,225570,16.68,24,Acive,2024-05-09
566,10000,371171,14.2,48,Closed,2024-10-26
567,10000,820017,16.86,12,Acive,2025-09-22
568,10000,133173,10.5,24,Closed,2024-08-19
569,10000,881061,16.62,12,Closed,2024-06-19
570,10000,881670,21.58,12,Default,2024-05-19
571,10000,537087,19.36,6,Acive,2025-07-05
572,10000,492270,19.43,6,Acive,2026-01-03
573,10000,537540,21.35,24,Closed,2026-04-13
574,10000,119738,9.93,12,Closed,2026-05-09
575,10000,369668,10.06,48,Acive,2026-01-30
576,10000,158243,11.1,48,Acive,2025-11-20
577,10000,749309,13.4,6,Default,2026-02-25
578,10000,621039,21.76,36,Closed,2024-12-01
579,10000,817367,12.44,36,Default,2025-06-24
580,10000,294458,12.74,6,Closed,2026-01-20
581,10000,353365,10.55,36,Default,2025-01-21
582,10000,770708,11.33,36,Acive,2025-05-27
583,10000,300100,8.35,6,Default,2025-12-28
584,10000,808719,20.16,6,Acive,2025-11-25
585,10000,83144,10.93,24,Closed,2025-08-21
586,10000,609987,23.7,36,Closed,2024-08-23
587,10000,724318,16.31,24,Closed,2025-02-22
588,10000,78025,23.11,36,Default,2026-02-21
589,10000,742276,12.06,6,Default,2025-06-02
590,10000,303552,22.63,36,Closed,2025-10-06
591,10000,998927,19.1,48,Acive,2025-02-01
592,10000,775432,12.99,48,Acive,2025-06-14
593,10000,416085,23.59,36,Acive,2025-01-24
594,10000,392127,19.67,6,Closed,2025-01-26
595,10000,82188,11.89,36,Default,2025-10-06
596,10000,880695,12.96,12,Acive,2025-03-08
597,10000,744318,15.53,6,Default,2026-03-29
598,10000,717231,13.73,12,Default,2024-07-02
599,10000,456191,14.37,48,Closed,2025-02-07
600,10000,979119,8.52,6,Default,2026-04-10
601,10000,87289,11.8,24,Closed,2025-11-30
602,10000,181736,17.37,12,Closed,2024-08-30
603,10000,553133,16.98,36,Closed,2024-09-01
604,10000,798852,23.55,12,Acive,2024-05-10
605,10000,895124,14.63,48,Default,2025-05-08
606,10000,421312,12.64,12,Acive,2024-10-04
607,10000,894096,18.07,36,Acive,2024-12-21
608,10000,545209,17.44,48,Closed,2024-10-21
609,10000,586210,23.33,6,Default,2024-06-27
610,10000,658832,17.62,24,Default,2024-10-11
611,10000,424746,14.91,6,Closed,2025-12-06
612,10000,140758,12.04,48,Closed,2025-10-28
613,10000,312777,9.9,48,Acive,2025-12-06
614,10000,820411,20.63,48,Default,2025-09-25
615,10000,77818,13.96,48,Closed,2026-04-11
616,10000,92785,22.34,48,Closed,2025-02-17
617,10000,944881,19.12,36,Acive,2026-03-30
618,10000,402702,11.24,12,Default,2025-01-29
619,10000,877792,22.68,12,Default,2025-10-08
620,10000,172351,17.04,12,Closed,2024-05-21
621,10000,340572,22.42,36,Closed,2024-08-27
622,10000,512944,14.04,36,Closed,2025-11-17
623,10000,878014,20.66,36,Acive,2025-09-08
624,10000,230234,9.02,12,Acive,2025-07-01
625,10000,673873,13.01,6,Acive,2024-06-09
626,10000,518262,23.43,6,Acive,2024-05-19
627,10000,283332,18.53,48,Closed,2025-03-10
628,10000,923855,15.57,6,Closed,2024-05-27
629,10000,767496,23.41,6,Acive,2025-08-30
630,10000,407249,10.39,48,Closed,2024-08-18
631,10000,731357,18.31,24,Acive,2025-05-25
632,10000,405521,14.32,48,Acive,2025-05-04
633,10000,391934,17.18,36,Closed,2026-01-21
634,10000,917753,9.36,24,Default,2025-05-06
635,10000,142998,18.07,6,Closed,2025-12-17
636,10000,952331,16.76,36,Closed,2026-02-04
637,10000,791114,13.73,12,Default,2026-03-28
638,10000,859784,19.29,36,Default,2025-08-19
639,10000,161440,12.1,6,Default,2024-10-27
640,10000,813129,10.81,36,Default,2025-12-11
641,10000,212802,8.29,24,Acive,2026-03-21
642,10000,583889,22.89,48,Closed,2025-09-22
643,10000,117175,14.27,36,Default,2024-06-02
644,10000,274483,17.99,48,Acive,2025-03-15
645,10000,51033,11.53,6,Acive,2025-12-17
646,10000,977661,17.57,36,Acive,2026-04-29
647,10000,639360,8.85,6,Default,2026-01-07
648,10000,645994,11.66,6,Default,2024-09-16
649,10000,693979,18.15,12,Default,2026-01-30
650,10000,477653,14.23,12,Closed,2025-12-01
651,10000,722686,11.65,6,Acive,2024-06-12
652,10000,461359,11.56,12,Acive,2025-05-21
653,10000,307722,9.41,36,Closed,2025-02-26
654,10000,546422,8.63,6,Default,2025-03-03
655,10000,687773,8.42,12,Acive,2025-01-02
656,10000,545888,22.67,6,Default,2025-03-01
657,10000,985854,12.27,12,Closed,2025-02-13
658,10000,851485,12.44,48,Acive,2025-05-09
659,10000,477855,14.29,6,Acive,2025-03-14
660,10000,570446,10.46,24,Default,2025-08-07
661,10000,122415,18.82,48,Acive,2026-02-12
662,10000,51153,20.28,36,Closed,2026-01-25
663,10000,768925,13.38,24,Default,2024-12-05
664,10000,497768,14.22,6,Closed,2025-09-11
665,10000,917897,19.48,36,Default,2025-10-17
666,10000,777861,10.45,24,Acive,2025-11-20
667,10000,511376,22.88,24,Closed,2025-03-16
668,10000,261887,10.85,24,Acive,2026-03-05
669,10000,614433,20.06,12,Acive,2025-03-02
670,10000,72968,17.57,6,Default,2024-05-30
671,10000,255871,10.36,6,Closed,2024-07-06
672,10000,953376,10.42,24,Default,2025-07-09
673,10000,485397,18.6,12,Acive,2025-06-13
674,10000,589095,22.17,12,Acive,2024-09-15
675,10000,369724,10.45,48,Acive,2025-01-31
676,10000,635679,19.0,24,Acive,2025-04-07
677,10000,273716,23.02,24,Default,2024-09-30
678,10000,590238,18.53,12,Acive,2026-04-25
679,10000,160903,17.23,48,Default,2026-04-20
680,10000,571436,10.42,36,Acive,2025-12-07
681,10000,316123,11.88,48,Acive,2025-08-21
682,10000,322923,22.25,48,Acive,2024-06-18
683,10000,291406,18.18,6,Default,2025-03-15
684,10000,371068,20.67,36,Closed,2024-07-15
685,10000,339913,22.2,48,Closed,2025-12-16
686,10000,450605,9.14,24,Closed,2025-08-09
687,10000,254933,17.82,24,Acive,2024-07-31
688,10000,622145,23.26,12,Acive,2025-09-23
689,10000,261350,23.89,48,Closed,2024-09-05
690,10000,787463,9.98,6,Default,2024-10-25
691,10000,384809,8.5,6,Closed,2024-12-09
692,10000,111022,8.99,6,Closed,2025-08-09
693,10000,594705,11.99,24,Acive,2025-01-13
694,10000,237413,13.43,12,Acive,2024-12-31
695,10000,216790,19.5,6,Default,2024-10-10
696,10000,703426,19.0,48,Acive,2025-12-24
697,10000,307210,12.9,24,Default,2025-08-29
698,10000,699366,21.23,48,Closed,2024-09-05
699,10000,188722,15.29,48,Closed,2025-08-15
700,10000,803902,13.43,24,Acive,2025-08-28
701,10000,940685,12.2,48,Closed,2024-09-07
702,10000,499413,10.87,12,Acive,2025-07-25
703,10000,343730,17.41,48,Closed,2025-10-07
704,10000,304628,21.08,48,Acive,2024-09-01
705,10000,329226,17.3,6,Acive,2024-05-23
706,10000,903691,9.47,24,Acive,2025-07-26
707,10000,371943,23.71,24,Acive,2025-03-04
708,10000,980637,11.8,36,Acive,2024-11-09
709,10000,251154,15.98,12,Acive,2024-08-07
710,10000,646632,22.19,6,Closed,2024-07-19
711,10000,192583,16.36,24,Acive,2026-01-03
712,10000,639773,13.75,36,Default,2025-01-24
713,10000,860607,16.8,24,Acive,2024-11-11
714,10000,264958,23.67,6,Acive,2025-04-11
715,10000,952403,11.15,36,Closed,2026-02-06
716,10000,433339,12.95,6,Acive,2025-04-17
717,10000,920209,20.27,6,Acive,2026-05-03
718,10000,656979,16.91,36,Default,2024-12-18
719,10000,407448,12.73,12,Default,2026-01-27
720,10000,539083,9.54,24,Closed,2025-02-02
721,10000,61962,11.54,12,Acive,2026-03-26
722,10000,613976,14.74,12,Default,2025-12-23
723,10000,149116,18.62,6,Default,2025-12-18
724,10000,69262,13.94,24,Closed,2024-09-29
725,10000,696211,9.62,6,Closed,2025-09-05
726,10000,979200,15.85,48,Closed,2026-02-09
727,10000,843401,10.11,36,Acive,2026-01-26
728,10000,266717,8.18,12,Closed,2026-01-22
729,10000,650719,21.11,36,Closed,2025-02-02
730,10000,188386,20.3,36,Acive,2026-02-25
731,10000,963517,18.35,6,Closed,2024-09-24
732,10000,243195,23.95,12,Default,2025-07-10
733,10000,626561,19.56,6,Default,2024-07-25
734,10000,833962,9.09,36,Acive,2025-12-10
735,10000,538941,11.63,48,Closed,2026-03-15
736,10000,819569,12.94,6,Default,2026-03-07
737,10000,739354,18.89,24,Default,2026-01-29
738,10000,731148,20.67,48,Closed,2025-10-16
739,10000,323525,21.05,12,Acive,2024-07-31
740,10000,865946,17.32,12,Acive,2026-01-02
741,10000,540718,9.94,48,Default,2025-06-27
742,10000,199109,13.52,12,Default,2024-05-10
743,10000,373936,23.05,36,Acive,2025-02-28
744,10000,673601,18.69,24,Closed,2025-04-02
745,10000,91676,9.22,36,Default,2025-01-29
746,10000,730680,11.1,48,Default,2024-06-02
747,10000,147348,19.0,48,Closed,2024-11-10
748,10000,411228,23.57,36,Acive,2025-10-03
749,10000,284935,20.86,6,Closed,2025-05-29
750,10000,62121,18.17,48,Closed,2025-10-28
751,10000,245538,14.22,48,Default,2025-12-09
752,10000,649342,13.23,6,Acive,2025-03-06
753,10000,369227,23.41,48,Acive,2024-09-09
754,10000,304314,11.1,36,Acive,2025-01-25
755,10000,193975,21.88,6,Closed,2025-12-08
756,10000,166061,12.45,36,Default,2025-05-19
757,10000,602259,18.5,48,Closed,2025-07-11
758,10000,404876,8.06,24,Default,2025-07-12
759,10000,452444,12.49,6,Closed,2026-02-26
760,10000,540559,8.73,48,Closed,2026-02-06
761,10000,105923,9.31,24,Closed,2024-10-31
762,10000,482042,8.52,12,Acive,2026-03-18
763,10000,124281,11.9,48,Closed,2025-06-02
764,10000,726715,19.42,36,Closed,2025-04-11
765,10000,604352,19.71,24,Closed,2025-05-27
766,10000,332978,9.48,6,Acive,2026-04-12
767,10000,318524,17.43,6,Default,2025-10-26
768,10000,982336,20.41,36,Acive,2025-02-27
769,10000,951085,12.4,12,Closed,2025-08-30
770,10000,936612,17.79,12,Default,2024-10-11
771,10000,222353,18.07,6,Closed,2024-12-02
772,10000,764622,12.38,12,Acive,2025-03-28
773,10000,898210,19.17,48,Default,2025-04-11
774,10000,692826,10.18,48,Acive,2025-02-26
775,10000,431391,14.67,36,Closed,2025-04-15
776,10000,702239,16.1,36,Default,2024-12-05
777,10000,449969,15.75,12,Acive,2025-10-15
778,10000,633774,8.13,48,Default,2026-03-09
779,10000,320151,22.35,6,Acive,2024-11-16
780,10000,206794,9.96,36,Default,2024-11-16
781,10000,576887,17.98,12,Default,2024-09-18
782,10000,527927,15.65,36,Closed,2025-08-20
783,10000,681196,21.2,24,Closed,2025-05-05
784,10000,578821,16.31,12,Acive,2025-07-13
785,10000,584635,11.01,12,Acive,2025-09-09
786,10000,224776,21.82,12,Acive,2025-10-12
787,10000,140227,20.71,36,Default,2026-05-07
788,10000,973958,23.61,36,Default,2025-02-27
789,10000,765542,14.2,6,Default,2024-09-28
790,10000,483098,14.36,36,Default,2025-12-18
791,10000,657515,17.49,36,Closed,2024-09-17
792,10000,406708,12.61,24,Default,2025-11-22
793,10000,735130,14.59,6,Closed,2025-09-06
794,10000,350550,9.92,36,Closed,2026-02-24
795,10000,966018,9.29,48,Closed,2024-07-17
796,10000,855677,11.34,36,Closed,2024-06-23
797,10000,525667,14.27,24,Acive,2026-03-13
798,10000,150706,15.92,12,Closed,2025-07-09
799,10000,50344,13.16,24,Closed,2024-09-25
800,10000,492351,15.31,24,Default,2025-03-05
801,10000,218597,11.35,36,Closed,2024-09-06
802,10000,989663,22.44,36,Default,2025-01-30
803,10000,688652,18.56,36,Closed,2025-11-15
804,10000,123912,9.37,12,Acive,2025-01-23
805,10000,86153,16.12,12,Default,2024-06-05
806,10000,108441,20.03,6,Default,2024-07-14
807,10000,228831,15.5,48,Closed,2025-03-18
808,10000,615434,22.61,36,Closed,2024-12-06
809,10000,211978,13.21,24,Acive,2024-11-16
810,10000,245645,8.43,24,Closed,2025-07-23
811,10000,607567,15.79,36,Closed,2024-05-13
812,10000,973342,14.22,24,Default,2026-02-18
813,10000,726728,15.82,12,Closed,2026-03-01
814,10000,435547,8.37,12,Acive,2024-10-05
815,10000,392662,21.74,48,Default,2024-07-05
816,10000,802598,19.21,48,Acive,2025-07-19
817,10000,287962,9.13,6,Default,2025-08-07
818,10000,818467,16.37,36,Acive,2025-09-20
819,10000,442685,12.23,12,Acive,2025-01-12
820,10000,752663,16.05,12,Closed,2024-10-22
821,10000,715233,11.94,36,Default,2025-10-19
822,10000,969320,19.83,48,Closed,2024-05-24
823,10000,566941,17.11,48,Closed,2024-09-22
824,10000,738270,10.67,12,Default,2025-12-17
825,10000,597696,15.07,36,Closed,2025-08-30
826,10000,879605,20.18,36,Closed,2026-01-06
827,10000,526892,9.46,24,Default,2025-08-13
828,10000,268623,13.66,24,Default,2025-07-21
829,10000,112217,8.95,36,Default,2024-12-30
830,10000,61976,17.11,48,Acive,2025-03-03
831,10000,828061,10.37,6,Acive,2025-05-06
832,10000,566596,21.12,24,Acive,2026-04-29
833,10000,425315,9.7,24,Acive,2025-11-09
834,10000,779856,11.35,12,Acive,2026-01-01
835,10000,912157,16.12,36,Closed,2025-05-09
836,10000,703080,8.06,36,Closed,2025-08-01
837,10000,508345,23.5,12,Default,2026-01-04
838,10000,537706,22.77,48,Closed,2024-09-02
839,10000,955480,10.22,6,Acive,2024-06-28
840,10000,97312,12.16,48,Default,2025-03-20
841,10000,948310,13.31,48,Closed,2025-09-25
842,10000,175157,20.6,48,Default,2024-06-08
843,10000,412279,17.09,48,Default,2025-03-15
844,10000,92892,17.75,36,Acive,2025-09-02
845,10000,791387,8.14,6,Acive,2025-06-25
846,10000,800660,9.61,12,Acive,2025-03-31
847,10000,396237,17.89,12,Closed,2024-08-06
848,10000,323514,8.86,36,Acive,2025-02-12
849,10000,906522,16.46,48,Default,2024-11-14
850,10000,986947,22.02,36,Default,2025-11-17
851,10000,274293,23.81,24,Acive,2025-01-01
852,10000,894796,11.72,36,Closed,2025-04-17
853,10000,305338,15.17,48,Closed,2026-04-11
854,10000,765956,9.82,12,Default,2025-08-18
855,10000,297927,20.19,12,Acive,2024-10-22
856,10000,294484,15.61,24,Acive,2025-09-10
857,10000,796043,15.41,36,Closed,2024-08-20
858,10000,674053,21.35,48,Closed,2026-03-10
859,10000,185054,23.06,36,Closed,2024-07-08
860,10000,897074,21.48,36,Default,2026-02-13
861,10000,974479,11.7,12,Acive,2024-09-02
862,10000,862239,19.45,48,Closed,2025-06-08
863,10000,164516,20.91,12,Acive,2025-09-09
864,10000,94429,15.41,36,Closed,2024-07-30
865,10000,111491,15.23,12,Default,2024-10-31
866,10000,903119,22.44,36,Default,2026-01-21
867,10000,706161,18.36,12,Acive,2025-08-07
868,10000,790407,9.38,12,Closed,2025-03-18
869,10000,859629,18.92,6,Closed,2024-11-14
870,10000,372270,20.87,6,Acive,2024-12-11
871,10000,730813,23.25,36,Acive,2024-07-14
872,10000,782920,18.08,36,Acive,2024-08-06
873,10000,254370,12.02,48,Default,2025-05-12
874,10000,915701,12.91,12,Closed,2025-09-15
875,10000,177226,16.13,6,Default,2025-09-04
876,10000,342476,10.52,6,Acive,2025-11-24
877,10000,338100,11.99,6,Default,2024-12-17
878,10000,754832,9.13,36,Closed,2025-07-16
879,10000,603455,14.79,36,Closed,2025-06-29
880,10000,595637,22.89,24,Closed,2025-09-02
881,10000,803841,9.83,36,Acive,2024-10-06
882,10000,686221,14.2,24,Acive,2024-05-16
883,10000,994248,11.56,48,Closed,2024-07-27
884,10000,296470,16.37,36,Closed,2024-09-21
885,10000,763936,19.84,12,Default,2025-12-04
886,10000,101938,16.11,24,Closed,2025-08-20
887,10000,855237,20.91,12,Acive,2024-09-30
888,10000,378398,23.44,24,Default,2025-07-19
889,10000,232727,9.21,12,Acive,2025-09-10
890,10000,460213,17.47,48,Closed,2026-02-15
891,10000,992393,9.49,6,Default,2025-05-31
892,10000,931463,20.69,48,Closed,2024-11-19
893,10000,861805,20.73,48,Closed,2024-12-26
894,10000,311136,10.53,12,Acive,2025-01-14
895,10000,326879,8.07,48,Closed,2025-09-27
896,10000,420844,18.98,24,Acive,2026-03-21
897,10000,455192,19.71,36,Closed,2025-12-03
898,10000,597813,11.09,12,Default,2026-01-22
899,10000,377087,8.7,24,Closed,2026-03-31
900,10000,696044,20.25,12,Default,2024-12-19
901,10000,978133,10.55,36,Default,2025-11-17
902,10000,640017,14.0,12,Default,2025-08-25
903,10000,918158,23.43,12,Acive,2024-08-27
904,10000,160861,20.84,36,Default,2024-08-07
905,10000,257668,15.46,12,Closed,2026-04-16
906,10000,837450,12.37,24,Acive,2024-12-29
907,10000,330868,23.19,24,Default,2025-01-01
908,10000,765889,14.77,12,Acive,2024-12-12
909,10000,844947,17.61,48,Closed,2025-04-20
910,10000,633864,10.15,6,Acive,2025-11-19
911,10000,968799,11.22,36,Acive,2026-05-01
912,10000,200402,20.38,48,Default,2024-06-25
913,10000,360496,21.31,6,Closed,2025-12-04
914,10000,261805,10.76,12,Default,2025-05-07
915,10000,627833,11.48,36,Default,2024-08-01
916,10000,561717,10.82,6,Closed,2025-03-04
917,10000,165059,10.27,36,Closed,2025-06-24
918,10000,234761,17.66,36,Acive,2025-11-27
919,10000,524731,9.13,36,Closed,2024-09-11
920,10000,749952,11.73,36,Default,2025-10-30
921,10000,265669,13.95,36,Default,2025-08-19
922,10000,177011,16.87,6,Closed,2026-03-08
923,10000,940802,22.11,12,Acive,2026-02-03
924,10000,617395,9.8,48,Closed,2024-12-24
925,10000,893145,20.07,12,Default,2026-01-29
926,10000,610038,9.79,6,Acive,2026-04-15
927,10000,523783,20.46,6,Acive,2026-04-22
928,10000,128729,20.35,12,Closed,2024-10-11
929,10000,585620,16.73,36,Acive,2026-03-02
930,10000,646192,13.98,36,Default,2025-07-01
931,10000,734597,22.94,12,Acive,2024-12-13
932,10000,579336,11.2,24,Closed,2025-07-16
933,10000,391401,9.33,12,Closed,2026-05-06
934,10000,147787,18.55,12,Closed,2024-08-06
935,10000,436167,17.45,48,Closed,2025-11-17
936,10000,410498,22.47,36,Acive,2025-07-03
937,10000,90308,20.2,48,Default,2024-08-24
938,10000,719935,22.13,48,Acive,2025-07-07
939,10000,907424,22.41,12,Default,2024-12-06
940,10000,92584,14.45,6,Acive,2025-10-22
941,10000,816002,14.46,48,Acive,2024-11-22
942,10000,53734,17.72,36,Acive,2025-11-22
943,10000,216028,9.8,48,Default,2025-04-13
944,10000,75875,17.73,36,Acive,2025-12-17
945,10000,757230,12.91,48,Acive,2024-11-11
946,10000,577482,18.61,24,Default,2024-10-03
947,10000,643831,18.9,48,Default,2025-08-06
948,10000,987969,23.49,24,Acive,2026-01-26
949,10000,996691,15.84,24,Default,2025-11-29
950,10000,79917,16.59,12,Closed,2025-12-17
951,10000,145740,11.82,48,Default,2024-09-24
952,10000,470485,9.41,48,Acive,2025-03-22
953,10000,418153,22.19,12,Acive,2024-08-27
954,10000,102909,20.77,24,Closed,2024-12-02
955,10000,84401,15.8,12,Default,2026-04-27
956,10000,539510,16.0,48,Default,2025-11-17
957,10000,185564,12.21,12,Closed,2025-08-22
958,10000,909026,21.51,6,Acive,2024-11-18
959,10000,779795,19.3,6,Closed,2025-08-28
960,10000,50840,9.57,36,Acive,2025-03-17
961,10000,447232,20.39,24,Acive,2026-03-10
962,10000,375994,20.3,24,Closed,2025-02-03
963,10000,659906,14.05,12,Closed,2026-04-03
964,10000,647860,21.05,36,Acive,2024-10-19
965,10000,914811,23.38,48,Acive,2025-09-09
966,10000,974098,17.19,12,Closed,2025-06-14
967,10000,372506,12.61,24,Closed,2025-11-11
968,10000,143672,18.74,6,Default,2024-11-25
969,10000,820059,21.59,24,Default,2026-03-04
970,10000,870365,15.79,48,Default,2024-06-19
971,10000,851090,17.1,48,Acive,2024-09-13
972,10000,201427,15.83,12,Acive,2024-05-12
973,10000,427717,9.1,36,Closed,2024-05-29
974,10000,935558,12.74,48,Acive,2025-01-01
975,10000,177856,23.86,6,Closed,2025-07-03
976,10000,770121,10.76,24,Acive,2024-08-17
977,10000,425460,14.35,24,Acive,2025-04-27
978,10000,690891,10.98,36,Default,2025-11-23
979,10000,723330,23.04,6,Default,2026-02-11
980,10000,215895,23.36,36,Acive,2024-11-16
981,10000,688269,10.05,36,Acive,2024-10-30
982,10000,423638,21.68,48,Closed,2025-12-13
983,10000,915391,17.5,24,Acive,2026-02-01
984,10000,84399,22.86,6,Acive,2024-11-13
985,10000,880087,9.13,24,Acive,2024-06-05
986,10000,227210,12.06,12,Closed,2026-02-13
987,10000,375121,10.16,24,Acive,2025-04-13
988,10000,966171,15.26,24,Closed,2026-04-04
989,10000,897781,16.5,36,Acive,2025-04-09
990,10000,132908,17.23,12,Default,2026-05-04
991,10000,347005,15.47,48,Default,2024-09-30
992,10000,633748,12.14,12,Default,2025-01-15
993,10000,377773,13.06,24,Acive,2025-01-08
994,10000,995343,14.73,36,Default,2025-11-14
995,10000,74838,10.35,6,Acive,2025-07-03
996,10000,119159,14.46,48,Closed,2024-12-10
997,10000,114570,19.71,12,Closed,2025-10-09
998,10000,273918,10.08,48,Closed,2025-03-07
999,10000,523969,10.69,24,Closed,2025-06-15
1000,10000,846071,17.77,6,Default,2025-05-09
1001,10000,900522,16.3,12,Default,2025-07-26
1002,10000,352462,12.51,12,Acive,2025-05-01
1003,10000,366938,11.99,6,Default,2025-11-03
1004,10000,211282,21.26,24,Default,2024-10-27
1005,10000,504136,10.75,24,Acive,2025-03-24
1006,10000,287652,20.17,36,Closed,2025-07-20
1007,10000,528085,16.98,48,Closed,2025-11-11
1008,10000,157587,20.04,6,Closed,2025-12-19
1009,10000,738911,23.34,48,Closed,2024-08-16
1010,10000,206817,21.02,6,Acive,2025-01-07
1011,10000,633198,23.84,6,Closed,2026-01-09
1012,10000,157352,18.49,48,Closed,2025-05-07
1013,10000,556889,12.24,48,Default,2025-10-31
1014,10000,268917,17.41,6,Acive,2024-05-14
1015,10000,141701,13.07,48,Closed,2025-08-07
1016,10000,421177,23.86,24,Default,2024-07-19
1017,10000,104965,22.08,36,Closed,2025-10-21
1018,10000,158413,11.15,12,Closed,2025-12-14
1019,10000,791112,16.12,6,Closed,2025-06-19
1020,10000,347312,23.28,36,Default,2025-03-13
1021,10000,128801,10.34,36,Acive,2026-01-30
1022,10000,337493,18.82,48,Closed,2025-07-22
1023,10000,616818,15.06,24,Closed,2025-11-21
1024,10000,882827,12.9,36,Acive,2024-07-05
1025,10000,993318,10.42,36,Closed,2026-04-09
1026,10000,743622,23.21,6,Acive,2025-06-08
1027,10000,168907,12.04,36,Default,2024-07-31
1028,10000,397211,14.81,48,Default,2026-02-11
1029,10000,237793,12.81,48,Default,2025-06-10
1030,10000,229500,9.62,48,Acive,2024-08-31
1031,10000,874038,8.13,6,Default,2026-02-23
1032,10000,497041,8.63,48,Default,2025-08-30
1033,10000,421440,14.31,24,Acive,2026-03-24
1034,10000,834170,10.67,48,Acive,2026-03-23
1035,10000,431331,16.85,12,Closed,2024-11-19
1036,10000,241585,19.51,24,Acive,2025-08-22
